,index,Latitude_Degrees,Longitude_Degrees,Percent_Bleached_Sum,day,month,year,lat_Rnd,lon_Rnd
400,400,5.871,-162.1103333,5.0,15,10,2009,5.5,-162.5
401,401,5.8715,-162.107,17.5,15,10,2009,5.5,-162.5
402,402,5.881333333,-162.0420167,5.0,15,10,2009,5.5,-162.5
403,403,5.886183333,-162.1262833,5.0,15,10,2009,5.5,-162.5
404,404,22.2,38.9,17.5,15,9,2010,22.5,38.5
405,405,22.2,38.9,17.5,15,9,2010,22.5,38.5
406,406,22.2,38.9,75.0,15,9,2010,22.5,38.5
407,407,22.2,38.9,75.0,15,9,2010,22.5,38.5
408,408,-23.20148,150.9701,0.0,21,12,2010,-23.5,150.5
409,409,-23.20046,150.97062,0.0,21,12,2010,-23.5,150.5
410,410,-23.15483,150.903625,0.0,21,12,2010,-23.5,150.5
411,411,-23.08645,150.905183,0.0,21,12,2010,-23.5,150.5
412,412,-23.08645,150.905183,0.0,21,12,2010,-23.5,150.5
413,413,-23.20148,150.9701,75.0,23,5,2011,-23.5,150.5
414,414,-23.20046,150.97062,75.0,23,5,2011,-23.5,150.5
415,415,-23.08645,150.905183,37.5,23,5,2011,-23.5,150.5
416,416,24.44963,-81.9081,35.48,8,9,2011,24.5,-81.5
417,417,24.45044,-81.89094,15.24,28,9,2011,24.5,-81.5
418,418,24.45112,-81.92292,4.76,27,8,2009,24.5,-81.5
419,419,24.4512,-82.15572,21.88,11,10,2007,24.5,-82.5
420,420,24.45145,-81.87998,19.66,23,9,2007,24.5,-81.5
421,421,24.45154,-81.8791,28.03,28,9,2011,24.5,-81.5
422,422,24.4517,-81.8798,2.75,12,2,2015,24.5,-81.5
423,423,24.4517,-81.8798,43.59,30,9,2015,24.5,-81.5
424,424,24.4517,-81.8798,2.96,3,3,2016,24.5,-81.5
425,425,24.45198,-81.8775,19.7,23,9,2007,24.5,-81.5
426,426,24.452,-81.8775,1.48,12,2,2015,24.5,-81.5
427,427,24.452,-81.8775,35.85,30,9,2015,24.5,-81.5
428,428,24.45211,-81.87733,1.15,3,3,2016,24.5,-81.5
429,429,24.45233333,-81.8834,0.0,23,2,2006,24.5,-81.5
430,430,24.45235,-81.87652,19.14,23,9,2007,24.5,-81.5
431,431,24.4524,-81.88335,13.82,12,9,2005,24.5,-81.5
432,432,24.4525,-81.87542,0.0,8,10,2008,24.5,-81.5
433,433,24.45341,-81.88295,0.0,8,10,2008,24.5,-81.5
434,434,24.45345,-81.85738,4.39,20,8,2010,24.5,-81.5
435,435,24.45352,-82.19483,22.92,11,10,2007,24.5,-82.5
436,436,24.45464,-81.85929,10.61,7,9,2016,24.5,-81.5
437,437,24.45467,-81.92623,23.46,20,8,2010,24.5,-81.5
438,438,24.45523,-81.85938,26.67,20,8,2010,24.5,-81.5
439,439,24.45534,-81.8516,15.38,1,9,2009,24.5,-81.5
440,440,24.45576,-81.89445,4.76,8,10,2008,24.5,-81.5
441,441,24.45588333,-81.91321667,9.88,5,9,2006,24.5,-81.5
442,442,24.4559,-81.92136,21.37,6,9,2016,24.5,-81.5
443,443,24.45625,-81.91809,20.37,14,9,2016,24.5,-81.5
444,444,24.45679,-81.91675,16.67,6,9,2016,24.5,-81.5
445,445,24.4574,-81.9131,1.28,23,2,2006,24.5,-81.5
446,446,24.4579,-81.89518333,15.83,27,9,2005,24.5,-81.5
447,447,24.45802,-82.1657,28.57,11,10,2007,24.5,-82.5
448,448,24.45835,-81.8838,3.51,7,10,2008,24.5,-81.5
449,449,24.45852,-81.93043,0.0,27,9,2012,24.5,-81.5
450,450,24.45872,-82.2061,37.5,11,10,2007,24.5,-82.5
451,451,24.45894,-81.84563,14.29,28,8,2009,24.5,-81.5
452,452,24.45895,-81.84168,38.24,28,8,2009,24.5,-81.5
453,453,24.45902,-81.90908,15.19,19,8,2010,24.5,-81.5
454,454,24.45907,-81.9107,5.34,10,10,2008,24.5,-81.5
455,455,24.45955,-81.85565,0.0,24,2,2006,24.5,-81.5
456,456,24.45958,-81.84592,10.26,29,9,2007,24.5,-81.5
457,457,24.45968333,-81.90736667,8.38,27,9,2005,24.5,-81.5
458,458,24.46022,-81.85707,5.56,20,8,2010,24.5,-81.5
459,459,24.46025,-81.8433,1.28,20,8,2010,24.5,-81.5
460,460,24.46042,-81.8433,3.67,28,8,2009,24.5,-81.5
461,461,24.46045,-81.90416,45.76,22,9,2011,24.5,-81.5
462,462,24.46133,-81.84387,0.0,29,9,2007,24.5,-81.5
463,463,24.46213,-81.83897,12.0,29,9,2007,24.5,-81.5
464,464,24.46258,-81.85295,1.96,7,10,2008,24.5,-81.5
465,465,24.4636,-81.90483,8.62,19,8,2010,24.5,-81.5
466,466,24.46483,-81.83598,1.67,7,10,2008,24.5,-81.5
467,467,24.46563,-81.87922,44.94,28,9,2011,24.5,-81.5
468,468,24.46614,-81.83376,10.14,1,9,2009,24.5,-81.5
469,469,24.46615,-81.74093,3.33,24,8,2010,24.5,-81.5
470,470,24.46623,-81.78989,0.44,9,10,2012,24.5,-81.5
471,471,24.46626,-81.82198,5.8,9,10,2012,24.5,-81.5
472,472,24.46628,-81.83182,31.94,29,9,2011,24.5,-81.5
473,473,24.46636,-82.00192,17.29,6,9,2016,24.5,-82.5
474,474,24.46646,-81.78841,14.0,1,10,2009,24.5,-81.5
475,475,24.46676,-81.72921,6.15,16,10,2013,24.5,-81.5
476,476,24.46678333,-81.8061,5.21,19,9,2006,24.5,-81.5
477,477,24.46728,-81.74152,13.64,25,8,2010,24.5,-81.5
478,478,24.46791,-81.88676,3.2,7,10,2008,24.5,-81.5
479,479,24.46811,-81.8062,32.18,1,9,2009,24.5,-81.5
480,480,24.46863,-81.72865,13.7,16,8,2011,24.5,-81.5
481,481,24.4695,-81.80288,66.67,2,9,2015,24.5,-81.5
482,482,24.46952,-82.03883,10.19,11,10,2007,24.5,-82.5
483,483,24.46977,-81.7294,6.67,25,8,2010,24.5,-81.5
484,484,24.46997,-81.80247,24.81,29,9,2011,24.5,-81.5
485,485,24.47021,-81.87292,15.33,7,9,2016,24.5,-81.5
486,486,24.47037,-81.72923,18.52,25,8,2010,24.5,-81.5
487,487,24.4706,-81.74897,12.35,25,8,2010,24.5,-81.5
488,488,24.47067,-81.74885,23.93,25,8,2010,24.5,-81.5
489,489,24.4707,-81.78973,77.78,2,9,2015,24.5,-81.5
490,490,24.47071,-81.80207,46.25,18,8,2014,24.5,-81.5
491,491,24.47082,-81.72973,56.25,3,9,2015,24.5,-81.5
492,492,24.47083,-81.97149,3.41,6,9,2016,24.5,-81.5
493,493,24.47158,-81.95377,1.29,27,9,2012,24.5,-81.5
494,494,24.47172,-81.7681,63.38,18,8,2014,24.5,-81.5
495,495,24.47179,-81.7252,11.71,16,8,2011,24.5,-81.5
496,496,24.43484,-81.9301,5.13,1,9,2009,24.5,-81.5
497,497,24.43803333,-81.89336667,1.19,23,1,2006,24.5,-81.5
498,498,24.4381,-81.90306667,12.12,27,9,2005,24.5,-81.5
499,499,24.4387,-81.90661,19.05,3,9,2010,24.5,-81.5
500,500,24.4435,-81.93575,53.57,27,8,2014,24.5,-81.5
501,501,24.44372,-81.97373,5.83,18,8,2010,24.5,-81.5
502,502,24.44389,-81.96155,36.56,25,8,2015,24.5,-81.5
503,503,24.44403,-81.96925,2.08,10,10,2008,24.5,-81.5
504,504,24.4443,-81.94076,44.44,25,8,2015,24.5,-81.5
505,505,24.44498,-81.92841,12.5,14,9,2016,24.5,-81.5
506,506,24.445,-81.92278333,10.0,27,9,2005,24.5,-81.5
507,507,24.445,-81.92278333,7.94,27,9,2005,24.5,-81.5
508,508,24.44515,-81.94286667,1.67,23,2,2006,24.5,-81.5
509,509,24.44571,-81.92805,49.02,8,9,2011,24.5,-81.5
510,510,24.44581,-81.92246,26.67,27,8,2009,24.5,-81.5
511,511,24.44598,-81.95168,73.08,27,8,2014,24.5,-81.5
512,512,24.44614,-81.96933,41.98,25,8,2015,24.5,-81.5
513,513,24.44614,-81.91779,16.67,14,9,2016,24.5,-81.5
514,514,24.4472,-81.90301667,14.63,27,9,2005,24.5,-81.5
515,515,24.44768,-81.9165,9.52,19,8,2010,24.5,-81.5
516,516,24.44848333,-81.95035,4.39,5,9,2006,24.5,-81.5
517,517,24.44893,-81.94965,10.56,18,8,2010,24.5,-81.5
518,518,24.44896,-81.93091,66.67,25,8,2015,24.5,-81.5
519,519,24.472,-81.76477,8.05,25,8,2010,24.5,-81.5
520,520,24.4721,-81.76495,12.28,24,8,2010,24.5,-81.5
521,521,24.47253,-81.74947,56.12,18,8,2014,24.5,-81.5
522,522,24.47265,-81.75467,16.94,1,10,2009,24.5,-81.5
523,523,24.4728,-81.82391,13.21,7,9,2016,24.5,-81.5
524,524,24.47297,-81.9499,5.51,18,8,2010,24.5,-81.5
525,525,24.47308,-81.86958,38.55,13,10,2015,24.5,-81.5
526,526,24.47311,-81.89305,9.93,3,9,2010,24.5,-81.5
527,527,24.47336,-81.88201,5.52,8,10,2008,24.5,-81.5
528,528,24.47384,-81.75885,17.83,1,10,2009,24.5,-81.5
529,529,24.47425,-81.76732,8.33,1,10,2009,24.5,-81.5
530,530,24.47432,-81.75642,7.32,25,9,2008,24.5,-81.5
531,531,24.47445,-81.89493,12.7,3,9,2010,24.5,-81.5
532,532,24.47459,-81.90179,75.85,27,8,2014,24.5,-81.5
533,533,24.47467,-81.72742,4.44,25,9,2008,24.5,-81.5
534,534,24.4747,-81.73513,7.09,25,9,2008,24.5,-81.5
535,535,24.47509,-81.88631,30.76,22,9,2011,24.5,-81.5
536,536,24.47559,-81.74506,0.0,19,9,2012,24.5,-81.5
537,537,24.4756,-81.83386667,0.0,24,2,2006,24.5,-81.5
538,538,24.47573,-81.73532,33.33,26,8,2009,24.5,-81.5
539,539,24.47581,-81.73318,1.19,19,9,2012,24.5,-81.5
540,540,24.47698,-81.93218,8.03,19,8,2010,24.5,-81.5
541,541,24.47702,-81.87536,7.55,27,8,2009,24.5,-81.5
542,542,24.47735,-81.89345,10.59,24,8,2005,24.5,-81.5
543,543,24.47736667,-81.95411667,8.97,5,9,2006,24.5,-81.5
544,544,24.47753,-81.73932,0.0,25,9,2008,24.5,-81.5
545,545,24.47756667,-81.83191667,6.67,24,2,2006,24.5,-81.5
546,546,24.47758,-81.72088,10.49,12,10,2007,24.5,-81.5
547,547,24.47771667,-81.9567,18.41,24,8,2005,24.5,-81.5
548,548,24.47797,-81.96277,11.26,21,8,2009,24.5,-81.5
549,549,24.47803,-81.75618,2.67,25,9,2008,24.5,-81.5
550,550,24.47856,-81.89507,36.53,22,9,2011,24.5,-81.5
551,551,24.47886,-81.88207,2.94,8,10,2008,24.5,-81.5
552,552,24.47897,-81.89358,59.83,27,8,2014,24.5,-81.5
553,553,24.47899,-81.89381,43.59,13,10,2015,24.5,-81.5
554,554,24.47901,-81.71793,54.32,26,8,2015,24.5,-81.5
555,555,24.47906667,-81.71678333,18.02,13,9,2005,24.5,-81.5
556,556,24.47908,-81.68255,2.38,18,9,2008,24.5,-81.5
557,557,24.47936,-81.72762,94.0,16,9,2014,24.5,-81.5
558,558,24.47945,-81.71349,0.0,19,9,2012,24.5,-81.5
559,559,24.4796,-81.71435,13.51,29,9,2007,24.5,-81.5
560,560,24.47972,-81.71696,4.7,13,9,2016,24.5,-81.5
561,561,24.47987,-81.72682,54.22,16,9,2014,24.5,-81.5
562,562,24.47987,-81.72128,1.85,18,9,2008,24.5,-81.5
563,563,24.47998,-81.71613,9.8,29,9,2007,24.5,-81.5
564,564,24.48016,-81.71335,2.5,16,10,2013,24.5,-81.5
565,565,24.48017,-81.71926,4.17,16,10,2013,24.5,-81.5
566,566,24.4802,-81.93285,4.31,5,9,2006,24.5,-81.5
567,567,24.48025,-81.95806,35.58,8,9,2011,24.5,-81.5
568,568,24.48098,-81.77468,12.96,25,8,2010,24.5,-81.5
569,569,24.48122,-81.70953,6.31,10,10,2012,24.5,-81.5
570,570,24.48142,-81.94007,1.54,10,10,2008,24.5,-81.5
571,571,24.48145,-81.7749,9.22,24,8,2010,24.5,-81.5
572,572,24.48159,-81.95837,11.11,8,9,2011,24.5,-81.5
573,573,24.48164,-81.94441,1.08,27,9,2012,24.5,-81.5
574,574,24.4823,-81.83584,2.4,9,10,2012,24.5,-81.5
575,575,24.48232,-81.88143,9.93,27,8,2009,24.5,-81.5
576,576,24.48265,-81.71352,2.56,19,9,2012,24.5,-81.5
577,577,24.48299,-81.73522,26.67,26,8,2009,24.5,-81.5
578,578,24.48361,-81.70386,23.81,13,9,2016,24.5,-81.5
579,579,24.48498,-81.75413,14.29,12,10,2007,24.5,-81.5
580,580,24.48512,-81.75649,40.31,3,9,2015,24.5,-81.5
581,581,24.48572,-81.69819,27.19,13,9,2016,24.5,-81.5
582,582,24.48645,-81.84855,22.33,13,10,2015,24.5,-81.5
583,583,24.48661,-81.84843,61.48,18,8,2014,24.5,-81.5
584,584,24.48808,-81.72118,4.47,24,8,2010,24.5,-81.5
585,585,24.48826,-81.67061,36.07,9,9,2015,24.5,-81.5
586,586,24.48836667,-81.88336667,1.04,23,2,2006,24.5,-81.5
587,587,24.49003,-81.67852,21.57,8,9,2015,24.5,-81.5
588,588,24.49007,-81.67777,62.5,8,9,2015,24.5,-81.5
589,589,24.49079,-81.71122,24.18,7,9,2016,24.5,-81.5
590,590,24.49079,-81.72083,87.67,16,9,2014,24.5,-81.5
591,591,24.49188,-81.66123,14.14,29,9,2007,24.5,-81.5
592,592,24.49192,-81.67083,20.51,9,9,2015,24.5,-81.5
593,593,24.49194,-81.66212,13.33,16,8,2011,24.5,-81.5
594,594,24.49198,-81.65943,12.0,12,9,2007,24.5,-81.5
595,595,24.49198333,-81.65926667,1.45,24,1,2006,24.5,-81.5
596,596,24.49198333,-81.65151667,1.78,24,1,2006,24.5,-81.5
597,597,24.49204,-81.66042,22.65,16,8,2011,24.5,-81.5
598,598,24.49218333,-81.88846667,23.42,24,8,2005,24.5,-81.5
599,599,24.49253,-81.66145,18.52,29,9,2007,24.5,-81.5
600,600,24.49306,-81.66008,26.67,9,9,2015,24.5,-81.5
601,601,24.49333,-81.71443,3.03,12,10,2007,24.5,-81.5
602,602,24.49378333,-81.65943333,0.0,24,1,2006,24.5,-81.5
603,603,24.49556,-81.73193,11.05,1,10,2009,24.5,-81.5
604,604,24.49579,-81.70174,17.31,9,9,2009,24.5,-81.5
605,605,24.49593,-81.6604,44.44,18,9,2008,24.5,-81.5
606,606,24.49689,-81.70342,51.76,3,9,2015,24.5,-81.5
607,607,24.49712,-81.70834,12.12,26,8,2009,24.5,-81.5
608,608,24.49783,-81.73329,11.11,13,9,2016,24.5,-81.5
609,609,24.49883,-81.69586,11.59,1,10,2009,24.5,-81.5
610,610,24.49901,-81.70586,0.0,10,10,2012,24.5,-81.5
611,611,24.49918333,-81.63366667,0.0,24,1,2006,24.5,-81.5
612,612,24.49945,-81.69845,3.63,12,10,2012,24.5,-81.5
613,613,24.49957,-81.73582,5.73,25,9,2008,24.5,-81.5
614,614,24.49972,-81.63142,0.0,17,9,2008,24.5,-81.5
615,615,24.49975,-81.7348,2.51,24,8,2010,24.5,-81.5
616,616,24.50009,-81.69347,15.77,9,9,2009,24.5,-81.5
617,617,24.50012,-81.62958,57.33,10,9,2015,24.5,-81.5
618,618,24.50032,-81.6234,0.0,17,9,2008,24.5,-81.5
619,619,24.50064,-81.69411,1.25,16,10,2013,24.5,-81.5
620,620,24.50073333,-81.63186667,27.78,13,9,2005,24.5,-81.5
621,621,24.50092,-81.69525,1.63,18,9,2008,24.5,-81.5
622,622,24.50102,-81.62487,4.44,20,8,2010,24.5,-81.5
623,623,24.5013,-81.69432,1.39,3,10,2016,24.5,-81.5
624,624,24.50156,-81.61932,0.83,9,9,2013,24.5,-81.5
625,625,24.50186,-81.63277,100.0,10,9,2015,24.5,-81.5
626,626,24.50204,-81.62489,8.89,21,8,2012,24.5,-81.5
627,627,24.50228333,-81.65951667,8.08,25,8,2006,24.5,-81.5
628,628,24.5027,-81.73678,38.68,2,9,2015,24.5,-81.5
629,629,24.50286,-81.72523,7.69,16,8,2011,24.5,-81.5
630,630,24.50393,-81.60381,46.34,22,9,2015,24.5,-81.5
631,631,24.50458333,-81.72088333,0.0,24,2,2006,24.5,-81.5
632,632,24.5047,-81.60698,3.13,20,8,2010,24.5,-81.5
633,633,24.50496667,-81.72063333,18.71,13,9,2005,24.5,-81.5
634,634,24.50512,-81.62078,16.67,21,8,2012,24.5,-81.5
635,635,24.50582,-81.58787,5.95,17,9,2008,24.5,-81.5
636,636,24.50636,-81.58693,71.17,8,9,2014,24.5,-81.5
637,637,24.50657,-81.68639,27.54,8,9,2015,24.5,-81.5
638,638,24.50784,-81.57169,77.19,8,9,2014,24.5,-81.5
639,639,24.5083,-81.64528,16.01,26,8,2009,24.5,-81.5
640,640,24.50832,-81.70832,11.74,13,9,2016,24.5,-81.5
641,641,24.50867,-81.56795,6.93,15,8,2011,24.5,-81.5
642,642,24.50906,-81.66554,25.4,9,9,2015,24.5,-81.5
643,643,24.50942,-81.58582,2.84,17,9,2008,24.5,-81.5
644,644,24.5097,-81.72107,65.0,16,9,2014,24.5,-81.5
645,645,24.50998333,-81.5643,0.0,31,1,2006,24.5,-81.5
646,646,24.51042,-81.58907,7.41,20,8,2010,24.5,-81.5
647,647,24.51142,-81.56705,53.33,8,9,2014,24.5,-81.5
648,648,24.51145,-81.56951,17.46,15,8,2011,24.5,-81.5
649,649,24.51176667,-81.56035,0.83,6,3,2006,24.5,-81.5
650,650,24.51177,-81.62301,8.89,17,8,2011,24.5,-81.5
651,651,24.51178,-81.56232,23.08,13,9,2007,24.5,-81.5
652,652,24.51178333,-81.56035,2.78,31,1,2006,24.5,-81.5
653,653,24.51186,-81.93112,3.16,10,10,2008,24.5,-81.5
654,654,24.51218,-81.92976,21.35,18,8,2015,24.5,-81.5
655,655,24.51252,-81.57135,0.0,17,9,2008,24.5,-81.5
656,656,24.51264,-81.68764,12.67,17,8,2011,24.5,-81.5
657,657,24.51365,-81.61948333,0.0,24,2,2006,24.5,-81.5
658,658,24.51377,-81.61843,23.17,10,9,2015,24.5,-81.5
659,659,24.51383333,-81.61865,12.2,13,9,2005,24.5,-81.5
660,660,24.51385,-81.92247,7.87,14,9,2016,24.5,-81.5
661,661,24.51388,-81.56329,13.79,14,9,2016,24.5,-81.5
662,662,24.5139,-81.5666,4.44,17,9,2008,24.5,-81.5
663,663,24.51398,-81.56316,40.58,2,9,2015,24.5,-81.5
664,664,24.51409,-81.93048,12.64,21,8,2009,24.5,-81.5
665,665,24.51448333,-81.608,14.32,13,9,2005,24.5,-81.5
666,666,24.51486667,-81.55465,10.53,23,8,2006,24.5,-81.5
667,667,24.51544,-81.61066,11.11,26,8,2009,24.5,-81.5
668,668,24.51593,-81.6748,21.53,9,9,2015,24.5,-81.5
669,669,24.51601,-81.55797,1.2,9,9,2013,24.5,-81.5
670,670,24.51638,-81.60464,10.45,17,8,2011,24.5,-81.5
671,671,24.51667,-81.55456,31.58,1,9,2015,24.5,-81.5
672,672,24.51745,-82.00061667,4.17,5,9,2006,24.5,-82.5
673,673,24.51766,-81.54436,5.8,22,1,2010,24.5,-81.5
674,674,24.51782,-81.54427,34.87,30,9,2011,24.5,-81.5
675,675,24.51791,-81.92223,21.43,18,8,2015,24.5,-81.5
676,676,24.51791,-82.00326,12.04,18,8,2015,24.5,-82.5
677,677,24.51838,-81.53454,12.7,24,8,2016,24.5,-81.5
678,678,24.51852,-81.52797,10.37,20,8,2010,24.5,-81.5
679,679,24.51893,-81.57605,6.26,15,8,2011,24.5,-81.5
680,680,24.51898,-81.52467,27.78,13,9,2007,24.5,-81.5
681,681,24.51914,-81.53154,19.74,24,8,2016,24.5,-81.5
682,682,24.51951,-81.53258,34.04,1,9,2015,24.5,-81.5
683,683,24.51955,-81.54176,1.67,8,10,2012,24.5,-81.5
684,684,24.51967,-81.52834,21.39,25,8,2009,24.5,-81.5
685,685,24.5202,-81.94445,8.06,12,9,2007,24.5,-81.5
686,686,24.52028,-81.52865,2.26,16,9,2008,24.5,-81.5
687,687,24.52072,-81.67702,4.92,18,9,2008,24.5,-81.5
688,688,24.52073333,-81.52478333,2.78,23,8,2006,24.5,-81.5
689,689,24.52093,-81.58506,19.1,26,8,2009,24.5,-81.5
690,690,24.52094,-81.66068,9.2,26,8,2009,24.5,-81.5
691,691,24.52118333,-81.52065,21.79,8,9,2005,24.5,-81.5
692,692,24.52121,-81.56386,17.36,25,8,2009,24.5,-81.5
693,693,24.52122,-81.51588,35.09,1,9,2015,24.5,-81.5
694,694,24.52127,-81.58537,0.0,22,1,2010,24.5,-81.5
695,695,24.52136,-81.52074,6.67,24,8,2016,24.5,-81.5
696,696,24.52156,-81.51553,8.46,15,8,2011,24.5,-81.5
697,697,24.52157,-81.54144,0.0,14,9,2016,24.5,-81.5
698,698,24.52172,-81.57675,27.44,30,9,2011,24.5,-81.5
699,699,24.52174,-81.66509,4.82,21,8,2012,24.5,-81.5
700,700,24.52183,-81.58388,10.26,21,8,2012,24.5,-81.5
701,701,24.52203,-81.52268,75.45,5,9,2014,24.5,-81.5
702,702,24.52216,-81.5205,60.57,5,9,2014,24.5,-81.5
703,703,24.52227,-81.51976,9.01,24,8,2016,24.5,-81.5
704,704,24.52278,-81.57379,9.92,15,8,2011,24.5,-81.5
705,705,24.52296,-81.51902,6.06,24,8,2016,24.5,-81.5
706,706,24.52305,-81.64658,2.53,3,2,2010,24.5,-81.5
707,707,24.52313,-81.64661,3.17,8,9,2009,24.5,-81.5
708,708,24.52325,-81.68348,2.0,18,9,2008,24.5,-81.5
709,709,24.52327,-81.51975,0.0,8,10,2012,24.5,-81.5
710,710,24.52337,-81.68336,5.56,9,9,2009,24.5,-81.5
711,711,24.52356,-81.5221,2.3,9,9,2013,24.5,-81.5
712,712,24.52361,-81.57702,1.17,9,9,2013,24.5,-81.5
713,713,24.52383333,-81.6381,2.65,25,8,2006,24.5,-81.5
714,714,24.52406,-81.5773,4.44,12,9,2007,24.5,-81.5
715,715,24.52426,-81.52236,11.11,1,9,2015,24.5,-81.5
716,716,24.52477,-81.57604,13.89,14,9,2016,24.5,-81.5
717,717,24.52487,-81.5759,16.09,22,9,2015,24.5,-81.5
718,718,24.52501,-81.63083,6.03,8,9,2009,24.5,-81.5
719,719,24.52532,-81.50771,21.52,25,8,2009,24.5,-81.5
720,720,24.5255,-81.49657,14.95,24,8,2011,24.5,-81.5
721,721,24.52561,-81.55312,0.29,8,10,2012,24.5,-81.5
722,722,24.5258,-81.68376,4.39,8,9,2009,24.5,-81.5
723,723,24.52588,-81.51977,41.67,24,8,2016,24.5,-81.5
724,724,24.52608,-81.62522,3.59,19,9,2008,24.5,-81.5
725,725,24.52619,-81.50423,32.64,1,9,2015,24.5,-81.5
726,726,24.52622,-81.62611,20.94,10,9,2015,24.5,-81.5
727,727,24.52625,-81.50417,83.81,5,9,2014,24.5,-81.5
728,728,24.52628333,-81.56631667,0.58,6,3,2006,24.5,-81.5
729,729,24.52639,-81.62442,2.8,14,9,2016,24.5,-81.5
730,730,24.52658333,-81.67381667,7.47,25,8,2006,24.5,-81.5
731,731,24.52662,-81.63083,5.28,19,9,2008,24.5,-81.5
732,732,24.527,-81.55822,56.24,5,9,2014,24.5,-81.5
733,733,24.52701,-81.54655,66.52,5,9,2014,24.5,-81.5
734,734,24.52723,-81.49892,26.44,10,9,2007,24.5,-81.5
735,735,24.52738,-81.55789,0.0,8,10,2012,24.5,-81.5
736,736,24.52745,-81.48862,2.38,17,9,2008,24.5,-81.5
737,737,24.52864,-81.63594,1.04,9,9,2013,24.5,-81.5
738,738,24.52983,-81.63037,23.38,10,9,2015,24.5,-81.5
739,739,24.53019,-81.47736,69.19,4,9,2014,24.5,-81.5
740,740,24.5302,-82.0167,13.42,11,10,2007,24.5,-82.5
741,741,24.53024,-81.47241,60.68,4,9,2014,24.5,-81.5
742,742,24.53098,-81.4808,1.14,8,10,2012,24.5,-81.5
743,743,24.531,-81.4729,3.48,17,9,2008,24.5,-81.5
744,744,24.53122,-81.48428,81.08,4,9,2014,24.5,-81.5
745,745,24.53145,-81.48355,5.88,22,1,2010,24.5,-81.5
746,746,24.53145,-81.48355,25.82,30,9,2011,24.5,-81.5
747,747,24.53158333,-81.47908333,9.3,8,9,2005,24.5,-81.5
748,748,24.53257,-81.48153,17.66,24,8,2011,24.5,-81.5
749,749,24.53304,-81.46854,65.42,4,9,2014,24.5,-81.5
750,750,24.5333,-81.60406,1.24,21,8,2012,24.5,-81.5
751,751,24.5334,-81.87136667,0.0,5,9,2006,24.5,-81.5
752,752,24.53387,-81.47144,49.31,4,9,2014,24.5,-81.5
753,753,24.53465,-81.60453333,3.7,25,8,2006,24.5,-81.5
754,754,24.53475,-81.63209,17.38,10,9,2015,24.5,-81.5
755,755,24.53556667,-81.45708333,29.67,8,9,2005,24.5,-81.5
756,756,24.53603,-82.1414,25.0,11,10,2007,24.5,-82.5
757,757,24.53651,-81.5933,8.68,15,8,2011,24.5,-81.5
758,758,24.53683,-81.44948,9.71,26,8,2010,24.5,-81.5
759,759,24.53696667,-81.43748333,5.06,23,8,2006,24.5,-81.5
760,760,24.53707,-81.63473,17.58,17,8,2011,24.5,-81.5
761,761,24.53783,-81.59449,1.01,9,9,2013,24.5,-81.5
762,762,24.53813,-81.61833,2.55,25,8,2010,24.5,-81.5
763,763,24.5384,-81.45338,6.67,19,9,2016,24.5,-81.5
764,764,24.53884,-81.44347,19.14,1,10,2011,24.5,-81.5
765,765,24.53903,-81.57218,53.55,8,9,2014,24.5,-81.5
766,766,24.53989,-81.59701,4.07,21,8,2012,24.5,-81.5
767,767,24.54068,-81.64517,6.16,19,9,2008,24.5,-81.5
768,768,24.5407,-81.4339,1.09,4,10,2012,24.5,-81.5
769,769,24.54079,-81.61189,18.9,22,9,2015,24.5,-81.5
770,770,24.54087,-81.59908,13.98,17,8,2011,24.5,-81.5
771,771,24.54204,-81.48846,22.54,24,8,2011,24.5,-81.5
772,772,24.54205,-81.4153,51.69,17,9,2015,24.5,-81.5
773,773,24.5421,-81.4153,14.25,27,1,2015,24.5,-81.5
774,774,24.5421,-81.4153,4.87,2,2,2016,24.5,-81.5
775,775,24.54236,-81.42751,18.82,25,8,2009,24.5,-81.5
776,776,24.54238,-81.41462,12.2,27,9,2007,24.5,-81.5
777,777,24.54324,-81.47056,57.18,4,9,2014,24.5,-81.5
778,778,24.54393,-81.56706,47.12,8,9,2014,24.5,-81.5
779,779,24.54496,-81.40732,8.0,20,8,2009,24.5,-81.5
780,780,24.54514,-81.42704,55.43,2,9,2015,24.5,-81.5
781,781,24.54515,-81.41124,2.53,10,9,2013,24.5,-81.5
782,782,24.54517,-81.4698,0.0,8,10,2012,24.5,-81.5
783,783,24.54521,-81.41075,0.0,4,10,2012,24.5,-81.5
784,784,24.54521,-81.4169,9.6,20,8,2009,24.5,-81.5
785,785,24.54525,-81.40817,15.92,18,8,2011,24.5,-81.5
786,786,24.54526,-81.40793,30.56,17,9,2015,24.5,-81.5
787,787,24.5453,-81.4079,13.25,27,1,2015,24.5,-81.5
788,788,24.5453,-81.4079,6.03,2,2,2016,24.5,-81.5
789,789,24.5459,-81.42953,2.82,16,8,2010,24.5,-81.5
790,790,24.5461,-81.4073,1.12,12,9,2016,24.5,-81.5
791,791,24.54643333,-81.4019,6.67,22,8,2006,24.5,-81.5
792,792,24.54664,-81.40155,0.0,4,10,2012,24.5,-81.5
793,793,24.54686,-81.40279,36.81,29,8,2014,24.5,-81.5
794,794,24.5469,-81.42886,10.26,12,9,2016,24.5,-81.5
795,795,24.54698,-81.40602,37.5,27,9,2007,24.5,-81.5
